,gene_id,gene,From,Entry,Gene Names (primary),LOEUF,transcript,repressor,activator,sfari
0,ENSG00000137203,TFAP2A,TFAP2A,P05549,TFAP2A,0.334,ENST00000379613,False,True,False
1,ENSG00000008196,TFAP2B,TFAP2B,Q92481,TFAP2B,0.353,ENST00000393655,True,True,False
2,ENSG00000087510,TFAP2C,TFAP2C,Q92754,TFAP2C,0.417,ENST00000201031,True,True,False
3,ENSG00000008197,TFAP2D,TFAP2D,Q7Z6R9,TFAP2D,0.389,ENST00000008391,False,True,False
4,ENSG00000116819,TFAP2E,TFAP2E,Q6VUC0,TFAP2E,1.418,ENST00000373235,False,False,False
5,ENSG00000116017,ARID3A,ARID3A,Q99856,ARID3A,0.442,ENST00000263620,True,False,False
6,ENSG00000179361,ARID3B,ARID3B,Q8IVW6,ARID3B,0.332,ENST00000346246,True,False,False
7,ENSG00000205143,ARID3C,ARID3C,A6NKF2,ARID3C,1.716,ENST00000378909,False,False,False
8,ENSG00000196843,ARID5A,ARID5A,Q03989,ARID5A,0.802,ENST00000357485,True,True,False
9,ENSG00000150347,ARID5B,ARID5B,Q14865,ARID5B,0.211,ENST00000279873,True,False,False
10,ENSG00000117139,KDM5B,KDM5B,Q9UGL1,KDM5B,0.858,ENST00000367265,True,True,True
11,ENSG00000189079,ARID2,ARID2,Q68CP9,ARID2,0.224,ENST00000334344,True,False,True
12,ENSG00000153207,AHCTF1,AHCTF1,Q8WYP5,AHCTF1,0.142,ENST00000648844,True,True,False
13,ENSG00000126705,AHDC1,AHDC1,Q5TGY3,AHDC1,0.168,ENST00000673934,True,False,True
14,ENSG00000106948,AKNA,AKNA,Q7Z591,AKNA,0.631,ENST00000374088,True,False,False
15,ENSG00000116539,ASH1L,ASH1L,Q9NR48,ASH1L,0.104,ENST00000392403,True,False,True
16,ENSG00000173894,CBX2,CBX2,Q14781,CBX2,0.946,ENST00000310942,False,False,False
17,ENSG00000101457,DNTTIP1,DNTTIP1,Q9H147,DNTTIP1,0.673,ENST00000372622,True,False,False
18,ENSG00000104885,DOT1L,DOT1L,Q8TEK3,DOT1L,0.321,ENST00000398665,True,False,False
19,ENSG00000140632,GLYR1,GLYR1,Q49A26,GLYR1,0.397,ENST00000321919,True,False,False
20,ENSG00000137309,HMGA1,HMGA1,P17096,HMGA1,0.435,ENST00000311487,False,True,False
21,ENSG00000149948,HMGA2,HMGA2,P52926,HMGA2,1.688,ENST00000403681,False,True,False
22,ENSG00000025293,PHF20,PHF20,Q9BVI0,PHF20,0.249,ENST00000374012,True,True,False
23,ENSG00000135365,PHF21A,PHF21A,Q96BD5,PHF21A,0.149,ENST00000676320,True,False,True
24,ENSG00000126464,PRR12,PRR12,Q9ULL5,PRR12,0.18,ENST00000418929,True,False,True
25,ENSG00000146285,SCML4,SCML4,Q8N228,SCML4,1.059,ENST00000369020,False,False,False
26,ENSG00000152217,SETBP1,SETBP1,Q9Y6X0,SETBP1,0.143,ENST00000649279,True,False,True
27,ENSG00000080603,SRCAP,SRCAP,Q6ZRS2,SRCAP,0.223,ENST00000262518,True,True,True
28,ENSG00000188070,C11orf95,C11orf95,C9JLR9,ZFTA,1.602,ENST00000433688,False,False,False
29,ENSG00000237765,FAM200B,FAM200B,P0CF97,FAM200B,1.158,ENST00000422728,True,False,False
30,ENSG00000141258,SGSM2,SGSM2,O43147,SGSM2,0.851,ENST00000268989,True,False,False
31,ENSG00000214717,ZBED1,ZBED1,O96006,ZBED1,,,True,False,False
32,ENSG00000177494,ZBED2,ZBED2,Q9BTP6,ZBED2,1.933,ENST00000317012,True,False,False
33,ENSG00000132846,ZBED3,ZBED3,Q96IU2,ZBED3,1.949,ENST00000255198,True,False,False
34,ENSG00000100426,ZBED4,ZBED4,O75132,ZBED4,0.729,ENST00000216268,True,False,False
35,ENSG00000236287,ZBED5,ZBED5,Q49AG3,ZBED5,0.774,ENST00000413761,False,False,False
36,ENSG00000257315,ZBED6,ZBED6,P86452,ZBED6,0.818,ENST00000550078,False,False,False
37,ENSG00000232040,ZBED9,ZBED9,Q6R2W3,SCAND3,0.592,ENST00000452236,True,False,False
38,ENSG00000106546,AHR,AHR,P35869,AHR,0.606,ENST00000242057,True,True,False
39,ENSG00000063438,AHRR,AHRR,A9YTQ3,AHRR,0.897,ENST00000684583,True,False,False
40,ENSG00000143437,ARNT,ARNT,P27540,ARNT,0.387,ENST00000358595,True,True,False
41,ENSG00000172379,ARNT2,ARNT2,Q9HBZ2,ARNT2,0.498,ENST00000303329,True,True,True
42,ENSG00000133794,ARNTL,ARNTL,O00327,BMAL1,0.25,ENST00000403290,True,True,False
43,ENSG00000029153,ARNTL2,ARNTL2,Q8WYA1,BMAL2,0.831,ENST00000266503,True,True,False
44,ENSG00000139352,ASCL1,ASCL1,P50553,ASCL1,0.51,ENST00000266744,True,False,False
45,ENSG00000183734,ASCL2,ASCL2,Q99929,ASCL2,1.962,ENST00000331289,True,False,False
46,ENSG00000176009,ASCL3,ASCL3,Q9NQ33,ASCL3,1.504,ENST00000531618,True,False,False
47,ENSG00000187855,ASCL4,ASCL4,Q6XD76,ASCL4,1.921,ENST00000342331,True,False,False
48,ENSG00000232237,ASCL5,ASCL5,Q7RTU5,ASCL5,1.704,ENST00000449188,False,False,False
49,ENSG00000172238,ATOH1,ATOH1,Q92858,ATOH1,0.767,ENST00000306011,True,False,False
50,ENSG00000179774,ATOH7,ATOH7,Q8N100,ATOH7,1.758,ENST00000373673,True,False,False
51,ENSG00000168874,ATOH8,ATOH8,Q96SQ7,ATOH8,0.794,ENST00000306279,True,False,False
52,ENSG00000180535,BHLHA15,BHLHA15,Q7RTS1,BHLHA15,1.642,ENST00000609256,True,False,False
53,ENSG00000205899,BHLHA9,BHLHA9,Q7RTU4,BHLHA9,1.931,ENST00000391429,True,False,False
54,ENSG00000180828,BHLHE22,BHLHE22,Q8NFJ8,BHLHE22,1.31,ENST00000321870,False,False,False
55,ENSG00000125533,BHLHE23,BHLHE23,Q8NDY6,BHLHE23,1.892,ENST00000612929,False,True,False
56,ENSG00000134107,BHLHE40,BHLHE40,O14503,BHLHE40,0.219,ENST00000256495,True,False,False
57,ENSG00000123095,BHLHE41,BHLHE41,Q9C0J9,BHLHE41,1.219,ENST00000242728,True,False,False
58,ENSG00000250709,CCDC169-SOHLH2,,,,0.723,ENST00000511166,False,True,False
59,ENSG00000134852,CLOCK,CLOCK,O15516,CLOCK,0.496,ENST00000513440,True,False,False
60,ENSG00000116016,EPAS1,EPAS1,Q99814,EPAS1,0.366,ENST00000263734,True,True,False
61,ENSG00000146618,FERD3L,FERD3L,Q96RJ6,FERD3L,1.341,ENST00000275461,False,False,False
62,ENSG00000183733,FIGLA,FIGLA,Q6QHK4,FIGLA,1.279,ENST00000332372,True,False,False
63,ENSG00000113196,HAND1,HAND1,O96004,HAND1,1.188,ENST00000231121,True,False,False
64,ENSG00000164107,HAND2,HAND2,P61296,HAND2,0.601,ENST00000359562,True,True,False
65,ENSG00000187821,HELT,HELT,A6NFD8,HELT,0.857,ENST00000515777,True,False,False
66,ENSG00000114315,HES1,HES1,Q14469,HES1,0.607,ENST00000232424,True,False,False
67,ENSG00000069812,HES2,HES2,Q9Y543,HES2,1.91,ENST00000377834,True,False,False
68,ENSG00000173673,HES3,HES3,Q5TGS1,HES3,1.751,ENST00000377898,True,False,False
69,ENSG00000188290,HES4,HES4,Q9HCC6,HES4,1.946,ENST00000304952,True,False,False
70,ENSG00000197921,HES5,HES5,Q5TA89,HES5,1.927,ENST00000378453,True,False,False
71,ENSG00000144485,HES6,HES6,Q96HZ4,HES6,1.986,ENST00000272937,True,False,False
72,ENSG00000179111,HES7,HES7,Q9BYE0,HES7,1.319,ENST00000541682,True,False,False
73,ENSG00000164683,HEY1,HEY1,Q9Y5J3,HEY1,0.624,ENST00000354724,True,False,False
74,ENSG00000135547,HEY2,HEY2,Q9UBP5,HEY2,1.292,ENST00000368364,True,False,False
75,ENSG00000163909,HEYL,HEYL,Q9NQ87,HEYL,1.25,ENST00000372852,True,False,False
76,ENSG00000100644,HIF1A,HIF1A,Q16665,HIF1A,0.353,ENST00000337138,True,True,False
77,ENSG00000124440,HIF3A,HIF3A,Q9Y2N7,HIF3A,0.833,ENST00000377670,False,True,False
78,ENSG00000104903,LYL1,LYL1,P12980,LYL1,1.236,ENST00000264824,True,False,False
79,ENSG00000125952,MAX,MAX,P61244,MAX,0.288,ENST00000358664,True,False,False
80,ENSG00000166823,MESP1,MESP1,Q9BRJ9,MESP1,1.986,ENST00000300057,True,False,False
81,ENSG00000188095,MESP2,MESP2,Q0VG99,MESP2,1.656,ENST00000341735,True,False,False
82,ENSG00000187098,MITF,MITF,O75030,MITF,0.482,ENST00000352241,True,True,False
83,ENSG00000108788,MLX,MLX,Q9UH92,MLX,0.694,ENST00000435881,False,False,False
84,ENSG00000175727,MLXIP,MLXIP,Q9HAP2,MLXIP,0.461,ENST00000319080,True,True,False
85,ENSG00000009950,MLXIPL,MLXIPL,Q9NP71,MLXIPL,0.884,ENST00000313375,True,True,False
86,ENSG00000070444,MNT,MNT,Q99583,MNT,0.619,ENST00000174618,True,False,True
87,ENSG00000178860,MSC,MSC,O60682,MSC,1.784,ENST00000325509,True,False,False
88,ENSG00000151379,MSGN1,MSGN1,A6NI15,MSGN1,0.708,ENST00000281047,True,False,False
89,ENSG00000059728,MXD1,MXD1,Q05195,MXD1,0.7,ENST00000264444,True,False,False
90,ENSG00000213347,MXD3,MXD3,Q9BW11,MXD3,1.174,ENST00000439742,True,False,False
91,ENSG00000123933,MXD4,MXD4,Q14582,MXD4,1.37,ENST00000337190,False,False,False
92,ENSG00000119950,MXI1,MXI1,P50539,MXI1,0.839,ENST00000332674,True,False,False
93,ENSG00000136997,MYC,MYC,P01106,MYC,0.128,ENST00000621592,True,True,False
94,ENSG00000116990,MYCL,MYCL,P12524,MYCL,0.617,ENST00000372816,True,True,False
95,ENSG00000134323,MYCN,MYCN,P04198,MYCN,0.311,ENST00000281043,True,True,False
96,ENSG00000111049,MYF5,MYF5,P13349,MYF5,1.269,ENST00000228644,True,True,False
97,ENSG00000111046,MYF6,MYF6,P23409,MYF6,1.24,ENST00000228641,True,True,False
98,ENSG00000129152,MYOD1,MYOD1,P15172,MYOD1,1.749,ENST00000250003,True,True,False
99,ENSG00000122180,MYOG,MYOG,P15173,MYOG,0.715,ENST00000241651,True,True,False
100,ENSG00000084676,NCOA1,NCOA1,Q15788,NCOA1,0.298,ENST00000348332,True,True,True
101,ENSG00000140396,NCOA2,NCOA2,Q15596,NCOA2,0.211,ENST00000452400,True,True,False
102,ENSG00000124151,NCOA3,NCOA3,Q9Y6Q9,NCOA3,0.376,ENST00000371998,True,True,False
103,ENSG00000162992,NEUROD1,NEUROD1,Q13562,NEUROD1,0.688,ENST00000295108,True,True,False
104,ENSG00000171532,NEUROD2,NEUROD2,Q15784,NEUROD2,0.897,ENST00000302584,True,True,False
105,ENSG00000123307,NEUROD4,NEUROD4,Q9HD90,NEUROD4,1.191,ENST00000242994,True,False,False
106,ENSG00000164600,NEUROD6,NEUROD6,Q96NK8,NEUROD6,0.413,ENST00000297142,True,True,False
107,ENSG00000181965,NEUROG1,NEUROG1,Q92886,NEUROG1,1.79,ENST00000314744,True,True,False
108,ENSG00000178403,NEUROG2,NEUROG2,Q9H2A3,NEUROG2,1.45,ENST00000313341,True,True,False
109,ENSG00000122859,NEUROG3,NEUROG3,Q9Y4Z2,NEUROG3,1.892,ENST00000242462,True,True,False
110,ENSG00000171786,NHLH1,NHLH1,Q02575,NHLH1,1.19,ENST00000302101,False,False,False
111,ENSG00000177551,NHLH2,NHLH2,Q02577,NHLH2,1.779,ENST00000320238,True,False,False
112,ENSG00000130751,NPAS1,NPAS1,Q99742,NPAS1,0.918,ENST00000602212,True,False,False
113,ENSG00000170485,NPAS2,NPAS2,Q99743,NPAS2,0.338,ENST00000335681,True,False,True
114,ENSG00000151322,NPAS3,NPAS3,Q8IXF0,NPAS3,0.286,ENST00000356141,True,True,False
115,ENSG00000174576,NPAS4,NPAS4,Q8IUM7,NPAS4,0.235,ENST00000311034,True,True,False
116,ENSG00000184221,OLIG1,OLIG1,Q8TAK6,OLIG1,1.92,ENST00000382348,False,False,False
117,ENSG00000205927,OLIG2,OLIG2,Q13516,OLIG2,1.842,ENST00000382357,False,False,False
118,ENSG00000177468,OLIG3,OLIG3,Q7RTU3,OLIG3,1.398,ENST00000367734,False,False,False
119,ENSG00000168267,PTF1A,PTF1A,Q7RTS3,PTF1A,1.878,ENST00000376504,True,True,False
120,ENSG00000260428,SCX,SCX,Q7RTU7,SCX,1.94,ENST00000567180,True,False,False
121,ENSG00000112246,SIM1,SIM1,P81133,SIM1,0.332,ENST00000369208,True,False,False
122,ENSG00000159263,SIM2,SIM2,Q14190,SIM2,0.667,ENST00000290399,True,False,False
123,ENSG00000165643,SOHLH1,SOHLH1,Q5JUK2,SOHLH1,0.981,ENST00000425225,True,False,False
124,ENSG00000120669,SOHLH2,SOHLH2,Q9NX45,SOHLH2,0.595,ENST00000379881,True,False,False
125,ENSG00000072310,SREBF1,SREBF1,P36956,SREBF1,0.662,ENST00000261646,True,True,False
126,ENSG00000198911,SREBF2,SREBF2,Q12772,SREBF2,0.593,ENST00000361204,True,True,False
127,ENSG00000162367,TAL1,TAL1,P17542,TAL1,0.991,ENST00000294339,True,True,False
128,ENSG00000186051,TAL2,TAL2,Q16559,TAL2,1.378,ENST00000334077,False,False,False
129,ENSG00000140262,TCF12,TCF12,Q99081,TCF12,0.609,ENST00000333725,True,True,False
130,ENSG00000125878,TCF15,TCF15,Q12870,TCF15,1.957,ENST00000246080,True,False,False
131,ENSG00000118526,TCF21,TCF21,O43680,TCF21,0.53,ENST00000367882,True,False,False
132,ENSG00000163792,TCF23,TCF23,Q7RTU1,TCF23,1.171,ENST00000296096,True,False,False
133,ENSG00000261787,TCF24,TCF24,Q7RTU0,TCF24,1.44,ENST00000563496,True,False,False
134,ENSG00000071564,TCF3,TCF3,P15923,TCF3,1.239,ENST00000262965,True,True,False
135,ENSG00000071564,TCF3,TCF3,Q9HCS4,TCF7L1,1.239,ENST00000262965,True,True,False
136,ENSG00000196628,TCF4,TCF4,P15884,TCF4,0.096,ENST00000354452,True,True,True
137,ENSG00000196628,TCF4,TCF4,Q9NQB0,TCF7L2,0.096,ENST00000354452,True,True,True
138,ENSG00000101190,TCFL5,TCFL5,Q9UL49,TCFL5,0.381,ENST00000335351,True,False,False
139,ENSG00000090447,TFAP4,TFAP4,Q01664,TFAP4,0.356,ENST00000204517,True,False,False
140,ENSG00000068323,TFE3,TFE3,P19532,TFE3,,,False,True,True
141,ENSG00000112561,TFEB,TFEB,P19484,TFEB,0.467,ENST00000373033,True,True,False
142,ENSG00000105967,TFEC,TFEC,O14948,TFEC,0.905,ENST00000265440,True,True,False
143,ENSG00000122691,TWIST1,TWIST1,Q15672,TWIST1,1.451,ENST00000242261,False,True,False
144,ENSG00000233608,TWIST2,TWIST2,Q8WVJ9,TWIST2,0.714,ENST00000612363,False,False,False
145,ENSG00000158773,USF1,USF1,P22415,USF1,0.658,ENST00000368021,True,True,False
146,ENSG00000105698,USF2,USF2,Q15853,USF2,0.71,ENST00000222305,True,True,False
147,ENSG00000176542,USF3,USF3,Q68DE3,USF3,0.258,ENST00000316407,True,False,False
148,ENSG00000143157,POGK,POGK,Q9P215,POGK,0.419,ENST00000367876,True,False,False
149,ENSG00000267281,AC023509.3,,,,0.545,ENST00000591834,False,True,False
150,ENSG00000123268,ATF1,ATF1,P18846,ATF1,0.683,ENST00000262053,False,False,False
151,ENSG00000115966,ATF2,ATF2,P15336,ATF2,0.539,ENST00000264110,False,True,False
152,ENSG00000162772,ATF3,ATF3,P18847,ATF3,0.879,ENST00000341491,True,True,False
153,ENSG00000128272,ATF4,ATF4,P18848,ATF4,0.718,ENST00000674920,True,True,False
154,ENSG00000169136,ATF5,ATF5,Q9Y2D1,ATF5,1.596,ENST00000423777,True,True,False
155,ENSG00000118217,ATF6,ATF6,P18850,ATF6,0.882,ENST00000367942,True,True,False
156,ENSG00000213676,ATF6B,ATF6B,Q99941,ATF6B,0.752,ENST00000375203,True,True,False
157,ENSG00000170653,ATF7,ATF7,P17544,ATF7,0.391,ENST00000420353,True,True,False
158,ENSG00000156273,BACH1,BACH1,O14867,BACH1,0.836,ENST00000286800,True,False,False
159,ENSG00000156273,BACH1,BACH1,Q9BX63,BRIP1,0.836,ENST00000286800,False,False,False
160,ENSG00000112182,BACH2,BACH2,Q9BYV9,BACH2,0.164,ENST00000257749,True,False,False
161,ENSG00000156127,BATF,BATF,Q16520,BATF,0.739,ENST00000286639,False,False,False
162,ENSG00000168062,BATF2,BATF2,Q8N1L9,BATF2,1.522,ENST00000301887,True,False,False
163,ENSG00000123685,BATF3,BATF3,Q9NR55,BATF3,1.094,ENST00000243440,False,False,False
164,ENSG00000245848,CEBPA,CEBPA,P49715,CEBPA,1.372,ENST00000498907,True,True,False
165,ENSG00000172216,CEBPB,CEBPB,P17676,CEBPB,1.677,ENST00000303004,True,True,False
166,ENSG00000221869,CEBPD,CEBPD,P49716,CEBPD,0.99,ENST00000408965,True,True,False
167,ENSG00000092067,CEBPE,CEBPE,Q15744,CEBPE,0.848,ENST00000206513,True,True,False
168,ENSG00000153879,CEBPG,CEBPG,P53567,CEBPG,1.072,ENST00000284000,False,False,False
169,ENSG00000118260,CREB1,CREB1,P16220,CREB1,0.189,ENST00000353267,True,True,False
170,ENSG00000107175,CREB3,CREB3,O43889,CREB3,1.145,ENST00000353704,True,True,False
171,ENSG00000157613,CREB3L1,CREB3L1,Q96BA8,CREB3L1,0.954,ENST00000621158,True,True,False
172,ENSG00000182158,CREB3L2,CREB3L2,Q70SY1,CREB3L2,0.645,ENST00000330387,True,True,False
173,ENSG00000060566,CREB3L3,CREB3L3,Q68CJ9,CREB3L3,1.155,ENST00000078445,False,True,False
174,ENSG00000143578,CREB3L4,CREB3L4,Q8TEY5,CREB3L4,0.984,ENST00000368607,True,True,False
175,ENSG00000146592,CREB5,CREB5,Q02930,CREB5,0.421,ENST00000357727,True,False,False
176,ENSG00000111269,CREBL2,CREBL2,O60519,CREBL2,0.427,ENST00000228865,False,False,False
177,ENSG00000137504,CREBZF,CREBZF,Q9NS37,CREBZF,0.738,ENST00000527447,True,True,False
178,ENSG00000095794,CREM,CREM,Q03060,CREM,0.533,ENST00000685392,True,True,False
179,ENSG00000105516,DBP,DBP,Q10586,DBP,1.043,ENST00000222122,False,True,False
180,ENSG00000175197,DDIT3,DDIT3,P0DPQ6,DDIT3,1.188,ENST00000346473,False,True,False
181,ENSG00000175197,DDIT3,DDIT3,P35638,DDIT3,1.188,ENST00000346473,True,True,False
182,ENSG00000170345,FOS,FOS,P01100,FOS,0.581,ENST00000303562,True,True,False
183,ENSG00000125740,FOSB,FOSB,P53539,FOSB,0.534,ENST00000353609,False,True,False
184,ENSG00000175592,FOSL1,FOSL1,P15407,FOSL1,0.97,ENST00000312562,True,True,False
185,ENSG00000075426,FOSL2,FOSL2,P15408,FOSL2,0.279,ENST00000264716,True,False,False
186,ENSG00000108924,HLF,HLF,Q16534,HLF,0.428,ENST00000226067,False,True,False
187,ENSG00000140044,JDP2,JDP2,Q8WYK2,JDP2,0.925,ENST00000651602,True,False,False
188,ENSG00000177606,JUN,JUN,P05412,JUN,0.716,ENST00000371222,True,True,False
189,ENSG00000171223,JUNB,JUNB,P17275,JUNB,0.86,ENST00000302754,False,True,False
190,ENSG00000130522,JUND,JUND,P17535,JUND,0.906,ENST00000252818,True,True,False
191,ENSG00000178573,MAF,MAF,O75444,MAF,0.852,ENST00000326043,True,True,False
192,ENSG00000182759,MAFA,MAFA,Q8NHW3,MAFA,,ENST00000333480,True,True,False
193,ENSG00000182759,MAFA,MAFA,Q96E93,KLRG1,,ENST00000333480,False,False,False
194,ENSG00000204103,MAFB,MAFB,Q9Y5Q3,MAFB,0.469,ENST00000373313,False,True,False
195,ENSG00000185022,MAFF,MAFF,Q9ULX9,MAFF,1.953,ENST00000338483,False,False,False
196,ENSG00000197063,MAFG,MAFG,O15525,MAFG,0.807,ENST00000357736,True,False,False
197,ENSG00000198517,MAFK,MAFK,O60675,MAFK,0.973,ENST00000343242,False,False,False
198,ENSG00000123405,NFE2,NFE2,Q16621,NFE2,0.798,ENST00000435572,True,True,False
199,ENSG00000082641,NFE2L1,NFE2L1,Q14494,NFE2L1,0.417,ENST00000362042,True,True,False
200,ENSG00000116044,NFE2L2,NFE2L2,Q16236,NFE2L2,0.575,ENST00000397062,True,True,False
201,ENSG00000050344,NFE2L3,NFE2L3,Q9Y4A8,NFE2L3,1.802,ENST00000056233,True,True,True
202,ENSG00000165030,NFIL3,NFIL3,Q16649,NFIL3,0.696,ENST00000297689,True,False,False
203,ENSG00000129535,NRL,NRL,P54845,NRL,1.917,ENST00000561028,True,True,False
204,ENSG00000167074,TEF,TEF,Q10587,TEF,0.389,ENST00000266304,True,True,False
205,ENSG00000100219,XBP1,XBP1,P17861,XBP1,0.778,ENST00000344347,False,True,False
206,ENSG00000267179,AC008770.3,,,,1.094,ENST00000590798,False,True,False
207,ENSG00000233757,AC092835.1,,,,,,False,True,False
208,ENSG00000264668,AC138696.1,,,,1.754,ENST00000522452,False,True,False
209,ENSG00000139154,AEBP2,AEBP2,Q6ZN18,AEBP2,0.461,ENST00000266508,True,False,False
210,ENSG00000105127,AKAP8,AKAP8,O43823,AKAP8,0.48,ENST00000269701,False,True,False
211,ENSG00000011243,AKAP8L,AKAP8L,Q9ULX6,AKAP8L,0.592,ENST00000397410,True,True,False
212,ENSG00000163516,ANKZF1,ANKZF1,Q9H8Y5,ANKZF1,1.125,ENST00000323348,False,False,False
213,ENSG00000166454,ATMIN,ATMIN,O43313,ATMIN,0.695,ENST00000299575,True,True,False
214,ENSG00000119866,BCL11A,BCL11A,Q9H165,BCL11A,0.125,ENST00000642384,True,False,True
215,ENSG00000127152,BCL11B,BCL11B,Q9C0K0,BCL11B,0.462,ENST00000357195,True,False,False
216,ENSG00000113916,BCL6,BCL6,P41182,BCL6,0.221,ENST00000406870,True,False,False
217,ENSG00000161940,BCL6B,BCL6B,Q8N143,BCL6B,0.823,ENST00000293805,True,False,False
218,ENSG00000169594,BNC1,BNC1,Q01954,BNC1,0.212,ENST00000345382,True,False,False
219,ENSG00000173068,BNC2,BNC2,Q6ZN30,BNC2,0.365,ENST00000380672,True,False,False
220,ENSG00000130940,CASZ1,CASZ1,Q86V15,CASZ1,0.285,ENST00000377022,True,True,True
221,ENSG00000159588,CCDC17,CCDC17,Q96LX7,CCDC17,1.519,ENST00000528266,False,False,False
222,ENSG00000198824,CHAMP1,CHAMP1,Q96JM3,CHAMP1,0.16,ENST00000361283,True,False,True
223,ENSG00000147183,CPXCR1,CPXCR1,Q8N123,CPXCR1,,,False,False,False
224,ENSG00000102974,CTCF,CTCF,P49711,CTCF,0.205,ENST00000264010,True,False,True
225,ENSG00000124092,CTCFL,CTCFL,Q8NI51,CTCFL,0.669,ENST00000243914,True,False,False
226,ENSG00000011332,DPF1,DPF1,Q92782,DPF1,0.415,ENST00000355526,True,False,False
227,ENSG00000205683,DPF3,DPF3,Q92784,DPF3,0.491,ENST00000556509,True,False,False
228,ENSG00000134874,DZIP1,DZIP1,Q86YF9,DZIP1,1.01,ENST00000376829,True,False,False
229,ENSG00000167967,E4F1,E4F1,Q66K89,E4F1,0.638,ENST00000301727,True,False,False
230,ENSG00000102189,EEA1,EEA1,Q15075,EEA1,0.663,ENST00000322349,True,False,False
231,ENSG00000120738,EGR1,EGR1,P18146,EGR1,0.462,ENST00000239938,True,True,False
232,ENSG00000122877,EGR2,EGR2,P11161,EGR2,0.401,ENST00000242480,True,True,False
233,ENSG00000179388,EGR3,EGR3,Q06889,EGR3,0.396,ENST00000317216,True,True,True
234,ENSG00000135625,EGR4,EGR4,Q05215,EGR4,1.564,ENST00000436467,False,True,False
235,ENSG00000164334,FAM170A,FAM170A,A1A519,FAM170A,1.07,ENST00000613773,True,False,False
236,ENSG00000128610,FEZF1,FEZF1,A0PJY2,FEZF1,0.42,ENST00000442488,True,False,False
237,ENSG00000153266,FEZF2,FEZF2,Q8TBJ5,FEZF2,0.227,ENST00000283268,True,False,True
238,ENSG00000179943,FIZ1,FIZ1,Q96SL8,FIZ1,1.183,ENST00000221665,False,False,False
239,ENSG00000162676,GFI1,GFI1,Q99684,GFI1,0.715,ENST00000294702,True,False,False
240,ENSG00000165702,GFI1B,GFI1B,Q5VTD9,GFI1B,0.761,ENST00000372122,True,False,False
241,ENSG00000111087,GLI1,GLI1,P08151,GLI1,0.704,ENST00000228682,False,True,False
242,ENSG00000074047,GLI2,GLI2,P10070,GLI2,0.364,ENST00000361492,True,True,False
243,ENSG00000106571,GLI3,GLI3,P10071,GLI3,0.298,ENST00000395925,True,True,False
244,ENSG00000250571,GLI4,GLI4,P10075,GLI4,1.728,ENST00000340042,True,False,False
245,ENSG00000174332,GLIS1,GLIS1,Q8NBF1,GLIS1,0.6,ENST00000628545,True,True,True
246,ENSG00000126603,GLIS2,GLIS2,Q9BZE0,GLIS2,0.637,ENST00000433375,True,True,False
247,ENSG00000107249,GLIS3,GLIS3,Q8NEA6,GLIS3,0.853,ENST00000381971,False,True,False
248,ENSG00000122034,GTF3A,GTF3A,Q92664,GTF3A,1.893,ENST00000381140,False,False,False
249,ENSG00000125812,GZF1,GZF1,Q9H116,GZF1,0.87,ENST00000338121,True,False,False
250,ENSG00000177374,HIC1,HIC1,Q14526,HIC1,0.901,ENST00000619757,True,False,False
251,ENSG00000169635,HIC2,HIC2,Q96JB3,HIC2,0.203,ENST00000407464,True,True,False
252,ENSG00000172273,HINFP,HINFP,Q9BQA5,HINFP,0.504,ENST00000350777,True,True,False
253,ENSG00000095951,HIVEP1,HIVEP1,P15822,HIVEP1,0.231,ENST00000379388,True,False,False
254,ENSG00000010818,HIVEP2,HIVEP2,P31629,HIVEP2,0.114,ENST00000367603,True,False,True
255,ENSG00000127124,HIVEP3,HIVEP3,Q5T1R4,HIVEP3,0.417,ENST00000372583,True,True,True
256,ENSG00000181666,HKR1,HKR1,P10072,ZNF875,1.885,ENST00000392153,True,False,False
257,ENSG00000185811,IKZF1,IKZF1,Q13422,IKZF1,0.32,ENST00000331340,True,True,True
258,ENSG00000030419,IKZF2,IKZF2,Q9UKS7,IKZF2,0.5,ENST00000434687,True,False,False
259,ENSG00000161405,IKZF3,IKZF3,Q9UKT9,IKZF3,0.244,ENST00000346872,True,False,False
260,ENSG00000123411,IKZF4,IKZF4,Q9H2S9,IKZF4,0.392,ENST00000547167,True,False,False
261,ENSG00000095574,IKZF5,IKZF5,Q9H5V7,IKZF5,0.286,ENST00000368886,True,False,False
262,ENSG00000173404,INSM1,INSM1,Q01101,INSM1,1.929,ENST00000310227,True,False,False
263,ENSG00000168348,INSM2,INSM2,Q96T92,INSM2,0.796,ENST00000307169,True,False,False
264,ENSG00000153814,JAZF1,JAZF1,Q86VZ6,JAZF1,0.438,ENST00000283928,True,True,False
265,ENSG00000136504,KAT7,KAT7,O95251,KAT7,0.275,ENST00000259021,True,True,False
266,ENSG00000176407,KCMF1,KCMF1,Q9P0J7,KCMF1,0.245,ENST00000409785,True,False,False
267,ENSG00000151657,KIN,KIN,O60870,KIN,0.782,ENST00000379562,True,False,False
268,ENSG00000105610,KLF1,KLF1,Q13351,KLF1,1.777,ENST00000264834,True,True,False
269,ENSG00000155090,KLF10,KLF10,Q13118,KLF10,0.817,ENST00000285407,True,False,False
270,ENSG00000172059,KLF11,KLF11,O14901,KLF11,1.07,ENST00000305883,True,False,False
271,ENSG00000118922,KLF12,KLF12,Q9Y4X4,KLF12,0.398,ENST00000377669,True,False,False
